label,text
0,"House Democrats have wanted to undo the results of the 2016 election for three years, and now they’re rushing a sham impeachment process."
0,There is a humanitarian crisis happening along our Southern border. It’s long past time we do something about it.
0,"California wants to give free health care to illegal immigrants, but when will they help our own veterans who are living on the street?"
1,"Today, I secured my first legislative victory of the year with passage of my SAFE TECH bill out of the House.  This bill will improve the safety of air travel. https://t.co/ijFwNM6Fx6"
0,I congratulate President Jimmy  Morales and the people of Guatemala as they celebrate the country’s 197th anniversary of independence and strong sovereignty. https://t.co/SJ8CBBh3Rr
0,I am incredibly saddened to hear of the passing of my friend Judge Anna Diggs Taylor https://t.co/xUaXpt9T1c
0,I call on my colleagues on both sides of the aisle to come to the table and find real solutions for all Americans. #TrumpEconomy
0,"While we have made great strides in equality on campuses, mainly as a result of Title VI of the Civil Rights Act, controversy remains."
1,Look out for our upcoming Community Coffee Town Halls! I hope you'll be able to join us at one in the future.
0,"I support the #NotInvisible Act because we must address the missing and murdered Indigenous women crisis. Native women and girls face attacks, violence and rape at alarming rates. The time to act is now. #MMIW https://t.co/XJ2PKAAREl"
1,I’m excited to announce that my bipartisan bill holding contractors accountable passed the House -- representing a critical step toward providing the care that our service members and their loved ones deserve.
0,We still have work to do to address this public health crisis and its economic impact. We must respond to a lack of access to water for many residents in OKC and provide oversight to ensure free testing kits are put into action quickly and efficiently by this Administration.
0,"I thought you might like to see the clip below. 
 
It’s a portion of a longer colloquy on the House floor between... https://t.co/YqAh3JMIPS"
0,I continue to believe that unsustainable spending represents our greatest threat. This is true for its potential... https://t.co/wFVutJB2Tg
0,If you’d like to get a firsthand look at what created the Trump phenomenon and in many ways represents the the... https://t.co/7ZHg0e7nRD
0,The @FCC ignored the large majority of Americans who support the protection of #NetNeutrality. I am working with 149 other @HouseDemocrats to #SaveTheInternet.https://t.co/E63Q0UooQS
0,@thedrmikejones @RepMcEachin Thanks so much for the support! I’ll work hard to make you proud
0,"I am thrilled that this morning, @HouseJudiciary held an historic markup of legislation to help ratify the ERA. Women deserve to see their equality recognized. Enough is enough. #ERANow"
0,"In 2019, more than 145,600 Americans will be diagnosed with colorectal cancer; approximately 51,000 will die."
0,"These activities can have potentially calamitous consequences for our communities, their economies, and the ecosystems of which they are part."
0,"We can educate our friends, neighbors and elected officials about the importance of environmental stewardship and ensuring future generations inherit a livable Earth."
0,"In advance of @EPAScottPruitt’s hearing, I firmly stand with my colleagues in opposition to his proposed cuts to the EPA."
0,"Yesterday, I joined my colleagues in the Florida delegation to honor Sergeant Noel Ramirez and Deputy Taylor Lindsey. https://t.co/ivBeDUtCju https://t.co/u2MvWE9g80"
1,"I just voted to modernize and improve health savings accounts to give Americans more flexibility to contribute, save and use the funds deposited in these accounts. Full statement here: https://t.co/SlVjuz5A8Q https://t.co/QfPQ6uSlvC"
1,"I'm hosting Congress on Your Corner this Sunday, Oct. 27th in Milan. Whether it's healthcare access or improving job opportunities in #NM02, I want to hear from you! 

RSVP here: https://t.co/TNrYHKitZr https://t.co/fo9vsx4ejJ"
1,"Reminder, I'll be hosting a town hall in Carlsbad tonight at 6:30pm. Hope to see you there!

More details here: https://t.co/tO6wgTcQxH"
0,"Today, as we celebrate #WomensEqualityDay, I'm grateful for all the women who came before me and paved the way for me to become the first woman to represent southern New Mexico in Congress. https://t.co/FC0a1mcV4m"
0,"We watch the developing situation in El Paso with sorrowful hearts. Neighbors, we are with you. If you have any information that may assist the investigation, please contact @EPPOLICE."
0,"Thanks to everyone who came out to our Congress on Your Corner events in Santa Teresa, Ruidoso, and Roswell! Had such a great time meeting and listening to #NM02 constituents. Even stopped by the Roswell #UFO Festival! https://t.co/MlsueCKOox"
0,I love them. Great hummus. https://t.co/EZBONqcagI
0,I commend the amazing leaders of my state like @NewJerseyOAG who’ve already taken action to protect citizens by ordering all New Jersey police organizations to stop using the company’s facial recognition tool.
0,"I've been deeply concerned for weeks about @Amazon's inability to protect their employees. Their failure to implement basic safety measures early on has endangered workers and put entire communities at risk. 
https://t.co/bC4G7uy0KY"
0,I strongly condemn the heinous terrorist attack in #Kashmir—one of the deadliest attacks in the region in decades. My prayers are with the families of the victims. https://t.co/zPxAqER0Rx
1,Thank you @SenSanders and @SenKamalaHarris for co-sponsoring this important legislation and for working with me to make drugs affordable for Americans.
0,"The facts are clear: Mr. Farr has repeatedly worked to advance a very specific, very extreme, anti-democratic agenda—one aimed at turning back the clock, and eroding civil rights, workers’ rights and anti-discrimination protections."
0,If you take one thing away from tonight's #DemDebate... https://t.co/dlZSJbyvsX
0,It takes more than a nod to unity at the top of a speech to bring our country together. Our president has spent the last 2 years trying to drive us apart. Actions speak louder than words. #SOTU
0,"Our broken health care system costs too much, is unsustainable, inefficient, unequal and unjust. No one living in the richest country in the world should die or go bankrupt because they can’t afford quality care. We need Medicare for all."
0,I had the opportunity to tour the @RedCrossSC Myrtle Beach location today. I met with volunteers and thanked them for their hard work during Hurricane Florence! https://t.co/w4GFrrCCPp
1,"I joined @WBTWNews13 Bob Juback to discuss the crisis in Iran, I-73, and upcoming legislative priorities in Congress. Check out the full interview below! https://t.co/cS2XLgBviQ"
0,"Friends, it has been awhile since I have posted on twitter. I would like to thank you for your overwhelming support in last night’s Republican primary! https://t.co/4LGbOieEoQ"
1,"Two components of Tax Reform 2.0- the Family Savings Act and the American Innovation Act- just passed the House of Representatives. Tomorrow, we vote to make your tax cuts permanent… stay tuned!"
0,"Jobs, Jobs, Jobs! We are experiencing an economic boom in South Carolina and today brought more good news for #SC07! B&amp;B Crane Service is opening up shop in Loris &amp; Conway, creating 48 new jobs through a $10 million capital investment! https://t.co/ad5icD4OkM"
0,"Today marks the 5th anniversary of the Emmanuel AME Church Massacre in Charleston, South Carolina. This egregious crime greatly impacted our communities, but the response by our communities was even more impactful. 

I’m still so encouraged by the way the community came together."
0,Thank you to everyone who attended the national issues discussion in Pollocksville yesterday. I enjoyed answering many of your questions. https://t.co/uhYlzmWrmz
0,"I had a great visit to @ElmhurstElemen1 today, and enjoyed reading stories to the 4th graders and answering many of their questions. https://t.co/iEchK9ygkQ"
1,Tune into my Facebook Live @RepWalterBJones today around 11:05am and listen to my press conference announcing the introduction of H.Res. 922 with @TulsiPress
1,"Yesterday, I convened my Senate Appropriations Subcommittee to hear from witnesses across @CommerceGov on the department’s top funding priorities and to emphasize programs and activities that are important to our states, communities and the nation. https://t.co/6gf3KFLgrR"
1,"At the intersection of #BlackHistoryMonth &amp; #WomensHistoryMonth, I introduced legislation to honor the women of the 6888th Postal Battalion with the Congressional Gold Medal, making certain this all-black, all-female unit gets the recognition it deserves. https://t.co/NpmT21Bpq8"
0,This is a reminder of the tireless work our servicemembers do every day to keep Americans safe. We must remain vigilant against ISIS and other extremist threats.
0,"Congress must exercise its constitutional authority in an effort to alleviate the humanitarian catastrophe in Yemen, and promote peace and security."
0,"During @SenBlumenthal's and my subcommittee hearing on June 5, 2018, Steve Penny invoked his 5th Amendment right to not answer questions from the subcommittee. ↓"
0,"Thank you Oz for all of the work you’ve done with @MetroHartford, I wish you the best! https://t.co/tmGLTzY3Tt"
1,I sent a letter urging @SecretaryCarson to immediately release the $8.3 billion appropriated by Congress to address the ongoing housing needs on the island. Our fellow Americans are relying on us! https://t.co/4gX4Z8MDs6
0,"Veterans, the elderly, our troops, and all Americans rely on the Postal Service. I won't let this Administration sabotage it. #DontMessWithUSPS https://t.co/A5mE7sdgQT"
0,"Americans don’t want to repeal the ACA. It's time to come together on a commonsense bill, like our #MedicareBuyIn. https://t.co/16eXvCqLFj"
1,Proud to have overturned this harmful tax on local nonprofits! https://t.co/YZdF9H5HEx
0,"I was thrilled that @CNCS received a funding increase in the 2018 budget  bill. Programs like @AmeriCorps @AmeriCorpsVISTA @SeniorCorps @TeachForAmerica help build strong communities. This April 3, we will honor these service members for all that they do. https://t.co/kDNJOwuKPl"
1,"I'm hosting an #NC05 U.S. Service Academy Day on 10/28, I hope to see all interested students there! CLICK- https://t.co/xpiRK4L1OT https://t.co/Tp5Fz5jGc4"
0,Thanks to all who signed my birthday card! My family and staff surprised me for a wonderful birthday lunch this weekend. I am truly blessed. #TeamFoxx https://t.co/8LywdLOoYk
0,"I voted early today! Early voting is going on now through May 5. If you need to know your voting location, please visit: https://t.co/CLFJaKFbP6 

I would be honored to have your vote! #TeamFoxx https://t.co/yTJl68Khlo"
1,"Honored to serve as a conferee on the National Defense Authorization Act for FY'18! I was pleased to sign my name to the conference report with my distinguished colleague, @BobbyScott.  #NDAA https://t.co/dORXOWPoNP"
0,"Our Constitution does NOT just disappear because we’re in the midst of a crisis, @SpeakerPelosi. I’m voting in Washington, D.C. today to give Texans a voice in our democracy. 🇺🇸 https://t.co/HOzHyYN6pp"
0,Only 5 days remain during the #EarlyVoting period. I humbly ask for your support and your vote. You can find your polling locations here &gt;&gt;&gt; https://t.co/gR5ia5uR6B https://t.co/1ynxrzERUF
0,"As the representative for the @UTAustin, I had the opportunity to honor the @TexasMSD on the House floor for winning the @NCAA title for the fourth consecutive year. Good job Longhorns &amp; @HookEm! https://t.co/6UVMTgdb1g"
0,"Democrats have a choice to make: secure our border and keep our country safe, OR allow violent criminals to roam free and endanger our citizens. Prioritizing American families shouldn't be a tough decision..."
0,"My prayers go out to the Lewis family, his beloved Atlanta and our nation as we remember his legacy as a giant of a leader."
0,The Iranian people are fighting against a rogue regime for their most fundamental human rights. The time is now to recognize the hostile actions of the Iranian government and hold them accountable
0,The American people see the Democrats’ impeachment sham for what it is: a partisan circus not rooted in the facts. https://t.co/cuzpDyIDda
0,REMINDER: the @USDA is now accepting applications for the Coronavirus Food Assistance Program to provide relief for farmers and ranchers affected by #COVID19. Click below to learn more and apply. https://t.co/moKg4ewb6N
0,I had the pleasure of attending the December meeting for the Mid-Hudson Chapter of @MilitaryOfficer. We discussed issues important to active military members and veterans. Thank you for your service. https://t.co/nPDwVwngzM
0,The Hudson Valley is uniting in support of Puerto Rico after Maria. I’m proud these groups are collecting supplies. https://t.co/uIpidVKNNk
1,"As a member of the House Agriculture Committee, I discussed my local priorities in the upcoming Farm Bill and ways Congress can help our Upstate farmers. 
https://t.co/br0a04Xwl6"
0,"I had the opportunity to meet many local veterans before they embarked on a one-day, expense-paid honor flight to our nation’s capital through Patriot Flight. It was great to see so many Upstate patriots. https://t.co/MBA54JBIhP"
0,Tragic loss of 16 brave troops in training exercise in Mississippi. My heartfelt thoughts and prayers go out to everyone involved.
0,"The U.S. and Israel will decide where the American embassy is located inside Israel, not the U.N. Thank you to @nikkihaley for her strong leadership representing the United States."
0,I’m happy to see the House send a bipartisan message promoting peace by passing the Taylor Force Act. https://t.co/GR67wu43zo
0,"As a longtime animal welfare advocate, I am committed to always speaking up for the voiceless.

https://t.co/QaUeK4493U"
0,"As per community request!
I'll be on floor in a few minutes to present the name change for our neighborhood post office. I'm hopeful to get the votes. @PacoimaCA @VanNuys311 https://t.co/89IHLCIJUw"
0,"I will not sit quietly as this administration attempts to open a youth-migrant detention facility in my district that would separate families and imprison children. Children belong in schools not cages. 
#NotInMyBackyard

https://t.co/Kq2FMrGFR6"
0,"These bills are sitting in the Republican-controlled U.S. Senate, where the leader Mitch McConnell refuses to allow a vote. Not a single vote."
0,Sinclair was forced into the national spotlight when @Deadspin’s @bubbaprog made a video splicing up different anchors saying the same anti-fake news message ...
1,I'm humbled to receive @ConstitutionCtr's #LibertyMedal from my friend @JoeBiden. It's an honor I'll always treasure https://t.co/zm37QgrR2B https://t.co/JZFarezrTN
1,I'll be speaking on the Senate floor shortly on #FY18NDAA &amp; to encourage the Senate to take up sequestration repeal: https://t.co/horv5gxI99
1,"On Wednesday, I’ll be hosting a special telephone town hall with expert panelists to take your questions!

Call in to have your #COVID-19 related questions answered by representatives from @TXWorkforce, @SBAgov, and policy experts from @WaysandMeansGOP. https://t.co/06JgB9ZWx7"
0,I’m so honored to have @POTUS working with us every day to deliver once-in-a-generation tax reform that will create economic growth. https://t.co/qK1Zm0wz9E
1,I enjoyed appearing on @CNBC discuss the Tax Cuts and Jobs Act. Our plan will close loopholes and increase pay! https://t.co/c93FREWSoy
0,"Epic series. Now Game 7. 

I've got faith in #Astros - great players, manager &amp; organization. They're at their best when everything is on the line. 

Tonite, we #TakeItBack https://t.co/4fiTB8vvjW"
0,"I had a busy day yesterday talking to voters in Houston, Trinity, San Jacinto and Harris Counties. Let’s vote straight ticket Republican and keep Texas red! https://t.co/Hy2AOnBuVb"
0,"Barbara Bush served our country as First Lady with great integrity. As her health declines, I send my prayers to her and the Bush family. https://t.co/zoCaluPOLZ"
1,"Like most legislation, the #FirstStepAct is not perfect, and provisions I hoped to see included were not adopted. Nevertheless, I believe the potential positives outweighed my concerns and I voted to support it."
0,"Today’s the day! Let’s do this, Wisconsin. #ElectionDay @wisgop https://t.co/qpk15z5EqC"
1,It's time to end the logjam of 30 million tablets of Hydroxychloroquine (#HCQ) #COVID19 patients deserve the right to try this drug. I'm organizing a letter to @POTUS. Sign on here and RT https://t.co/Z8RfQ5KtZT
0,"I voted early for @judgehagedorn. If you haven’t done so yet, make sure you get out Tuesday to vote!"
0,Appreciate the opportunity to be briefed by the @CBP El Paso sector chief and tour a satellite processing center that temporarily houses families that apprehended crossing the border illegally between ports of entry. #BorderCrisis https://t.co/YyidR5nrLR
0,"I remembered Joe Dale Burgess on the Senate floor, an Arkansas veteran who recently died of cancer. WATCH: https://t.co/uKggXu4QJo"
0,The nerve of this guy ... I doubt many of the ⁦@WeWork⁩ employees who’ve lost their jobs due to his fraud have the freedom to sue for billions from their luxury vacation home.  https://t.co/zh8gGGIU2e
1,"Today, I spoke on the Senate floor in honor of the 70th anniversary of The Old Guard's reactivation. Watch below.
https://t.co/HGvMN9HRDU"
0,"I spoke today at the Family Leadership Summit in Des Moines about our nation’s heritage of religious liberty. Always great to be in Iowa, look forward to being back soon to campaign for @joniernst! https://t.co/o8Fq2B3vu3"
0,Proud of my father and Col. Nate Todd for serving Arkansas's veterans https://t.co/8RFhHozjbi
0,Hostile powers once used the Golan Heights to attack Israeli citizens. Iranian shock troops and their terrorist proxies want to do so again. It's time we officially recognize what’s already true in practice: Israel’s undeniable sovereignty over the Golan. https://t.co/ICCBem9IaL
1,Yesterday my colleagues and I filed a resolution disapproving of the CFPB Arbitration Rule: https://t.co/YLCTDQyjf9
1,I look forward to debating this bill on the Senate floor and introducing amendments to address its many remaining threats to public safety.
0,"As we begin Ramadan, I extend my wishes for a meaningful and easy fast to all those observing. May peace and hope surround you during this holy month. https://t.co/P28CXhA2W0"
0,"This new tax bill continues to disproportionately benefit corporations, not middle-class families, and further inflates the national deficit by nearly $55 billion with no plan to pay down our debt."
1,"Excited to announce that my bill to name the Fairport Post Office after Louise and Bob Slaughter has passed both chambers of Congress! It’s a privilege to have introduced this legislation honoring Louise, whose immeasurable contributions have truly made our community better. https://t.co/rkKmUZAlqk"
0,"On the 9th anniversary of Citizens United v FEC, a reminder of the action @HouseDemocrats plan to take with #HR1: 
✅ Shine a light on dark money by requiring disclosure of large donors
✅ Empower citizens by offering matching for small donations
✅ Tighten rules on Super PACs"
0,This includes providing school lunches to so many children across our country. We should be removing barriers that deny access to food for thousands of American children -- not building them. https://t.co/mrn9swpbqe
0,"I am eager to read the full report, but today’s top line summary from the Attorney General is a welcomed vindication for the President.”"
0,I am grateful for his many years of friendship and am saddened by his passing. His loved ones and family are in my prayers.”
0,"Gentlemen, I pray for you, your brothers- and sisters-in-arms, and your loved ones. I wish you Godspeed. See You on the High Ground. https://t.co/S972W4Rgo0"
0,"I stand with a group of my Democrat and Republican colleagues on the House Floor in support of the USA Rights Act, an amendment to the reauthorization of the Foreign Intelligence Surveillance Act (FISA).  https://t.co/Sd65xupLv6"
0,Sonland said that “the suggestion that we were engaged in some irregular or rogue diplomacy is absolutely false.”
0,"Prior to his testimony today, Michael Gerhardt worked for Senator Feinstein in an effort to smear Justice Kavanaugh. Do you believe he is an impartial observer in this process?"
0,"In light of homecoming this weekend, I’d like to share a #TBT of me speaking at my alma mater @Morehouse. Wishing my fellow ‘House grads a safe and enjoyable homecoming season. https://t.co/bsr18vDPFK"
0,"This #WomensHistoryMonth , I will be highlighting great women across Louisiana who have made LA a better place to work, live, and play! https://t.co/09iajOTiiF"
1,"I am honored to have been named to a major leadership role in Joseph R. Biden,Jr.’s presidential campaign! #CedricRichmond @JoeBiden @nytimes https://t.co/XqCoSg5xRG #NewYorkTimes 
#JoeBiden
#Biden2020
#PresidentialElection https://t.co/DOCdTi78rM"
0,I am proud to have worked with local partners to deliver this pragmatic solution for our community and the entire state of California.
0,"Chag Sameach to everyone observing Pesach! Wishing you all a meaningful Passover. I hope you are able to celebrate with family, over Zoom or in your household. Next year together in person! שָׂמֵחַ חַג https://t.co/sSbOj9uNB8"
0,I urge all city mayors and councils in my congressional district to immediately declare a local public health emergency and vote to create a 90-day moratorium for residential and commercial evictions.
1,"As a doctor, I will always put the health of the American people first. The Administration should do the same.
https://t.co/65YWjOr50S"
1,"The #CARESAct provides an unprecedented amount of money for an unprecedented pandemic. I voted for it because health care workers, small business owners, workers, and families in our community need the assistance NOW! https://t.co/QqyJORT42x"
0,Great to be on @NewDay this morning to talk about how to reopen the right way to save lives and build trust and resiliency in our economy. https://t.co/h6rV86S3UJ
0,"During #COVID19, public safety officers remain on the job. The Public Safety Officer Pandemic Response Act of 2020 would help ensure that the families of public safety officers who contract #COVID19 are taken care of should the officer become disabled or die from the virus. https://t.co/ygnkIcifYC"
1,"Looking forward to making big strides this year in our advocacy for veterans and servicemembers exposed to toxic burn pits. Recently, I sat down with @nbcbayarea to discuss my work on this critical issue.
https://t.co/SmWDMQnNtU"
1,"I was honored to be recognized for my work securing worker protections from @SpeakerPelosi who referred to my provisions as ""a genius plan"" that should be extended to every industry in America. 

https://t.co/By1FYBknA7 https://t.co/pIDGQYaDJd"
1,I will be hosting a series of town hall meetings across SW Oregon this August to hear from my constituents. I hope to see you there! https://t.co/Tlwel92Vbh
1,"The opioid crisis has affected thousands of Oregonians and cut far too many lives short. I'm proud to be an original cosponsor of bipartisan legislation that will help communities fight back against this epidemic:
https://t.co/3ilLeBgbR1"
0,"I will continue to fight for paid family leave, to close the gender wage gap, and to always stand against sexual harassment and discrimination in the workplace. #InternationalWomensDay"
1,"Yesterday, I voted to advance the #TaxReform legislation to the Senate floor for consideration. My full statement: https://t.co/kdLgb26OJn"
0,"Now that the Republican primary has essentially concluded, I am sending a contribution to Representative Marsha Blackburn’s campaign and wish her well in her race for the U.S. Senate."
0,Great to speak with members of the Forward Sumner Economic Partnership yesterday. I appreciate all they do to help Sumner County grow. https://t.co/PzWaRv9zj0
1,I'll be discussing a wide range of foreign policy issues with @IgnatiusPost at 8:30 a.m. WATCH: https://t.co/t6468KbIju. #SecuringTomorrow
1,I am proud of my 100 percent pro-life voting record. Join me in committing to promote a culture of LIFE. https://t.co/SsrLtc469U https://t.co/XbE5ywiH3Z
1,"I voted to fund the government, fully fund our military, and support a bipartisan budget measure that includes provisions Republicans and Democrats both support. Here’s why:

#mepolitics https://t.co/yhDFAGuoFF"
0,"As another winter storm comes through Maine today, I am urging Congress to avert a government shutdown that could limit funding for LIHEAP recipients in Maine: https://t.co/0tfgLcJq5e 
#mepolitics"
1,"I’m proud to have the endorsement of the NFIB. Jared Golden has voted against small businesses 100% of the time, according to the NFIB #mepolitics"
1,"I'll be live on @MSNBC w/ @RichardLui at ~2:30pm! We'll be talking health care, bipartisanship, &amp; the need to make Congress work."
0,"One of the greatest honors of my life is that the people of Connecticut's Fifth District elected me to represent them in Congress. However, I have decided that it is best to not seek re-election."
0,I am taking a moment today to remember the legacy of our 41st President – and native son of Connecticut – George H.W. Bush. May we honor his distinguished career and dedicated service. https://t.co/cbYnMkc9nX
0,"We ought to be doing all we can to ensure towns and cities across Connecticut get the assistance, resources, and funding they need to implement a successful school breakfast program."
0,"Given the seriousness of the President’s actions, I believe that the Speaker’s announcement is warranted. I await the details of the information gleaned from the current Committee investigations. 3/5"
0,I will continue to do everything possible to make sure U.S. taxpayer dollars are spent on American iron and steel. https://t.co/5oveuP5fQo
0,"I will continue to do my best as a federal representative to recognize the dignity, value and contributions of all of our people who make the future of our region brighter. https://t.co/bnAloWhMRo"
1,I'm proud to announce the #RuralRelief Initiative - reforms to help Rural America get back on track! https://t.co/2DuvT0nAV8
1,"I chatted with @TMZLive today about the tone and rhetoric in politics today, and what we can all do to take the temperature down. https://t.co/Atc1fcyixI"
1,"I joined KSLA News 12 last week to talk about the work I’ve done in improving Medicaid, health care, and much more. Watch here! 📺⬇️
https://t.co/r4n0BWAqe8"
0,"I’ve spoken with several companies working hard to provide a #coronavirus vaccine, and I believe that one could be ready by October.
 
https://t.co/35ntV9sD0t"
0,"(2/2) In the meantime, I hope they focus on passing legislation that will raise military pay, stop surprise medical billing and other issues important to the well-being of Americans."
0,"Gene, I’m glad to have your support. The Left might be focused on their political circus, but I’m fighting to protect our Democracy and put Louisiana’s needs first. 

https://t.co/vUztOMjygd"
0,"Health care should be personalized, customized, innovative, and cutting edge. It should be about giving patients the power to make their own choices about their own treatment."
0,"@worldofsass I support this legislation, which allows families who come into our country illegally to be processed together instead of separately. I hope Democrats will help us pass it into law. https://t.co/PMKIVPfnCx"
1,The Crawfish industry has been hit hard at the peak of their season. I am working to get relief to Louisiana's crawfish industry through the CARES Act. https://t.co/OIIAu5oj6o
0,"I’m proud to support our nurses. They are an important part of ensuring all people have access to quality, affordable healthcare. https://t.co/l4wgr4bqBP"
0,"Today is the 47th anniversary of #RoevWade — despite 77% of Americans supporting this landmark #SCOTUS decision, the attacks on reproductive care continue.

I will always fight back to protect a woman’s right to choose. https://t.co/vc3UoRdSMt"
0,"As #NationalHispanicHeritageMonth continues, I am honored to introduce you to Yamelisa J. Taveras, a proud Latina that has steadfastly served our communities in #PA07 throughout her life.
 
Her story👇. https://t.co/s8ZzQJOK0J"
0,Stop #5 is Parsippany! I’m so grateful to the Parsippany Police Department and Fire Department for all they do for our district office staff and the entire community. https://t.co/OrkUpwXzMT
1,"136.6 MILLION robocalls were made to NJ residents in November. 

That’s an average of 53 calls
every
second. 

I voted for a bipartisan bill yesterday to protect New Jerseyans and stop bad robocalls. https://t.co/lj9bnlKGl7"
1,Interested in applying to attend one of our military service academies? I will be hosting an information forum at Montville Township High School this Sunday from 4PM-5:30PM. I hope to see you there! https://t.co/DjJzqhZfpo
1,"I was proud to announce a $14.6M federal grant for renovation and repairs at NJ Transit's Wayne bus garage. These needed repairs will support our bus fleet now, and prepare our community for the future. https://t.co/VqTNcoD5d2"
1,"My team stopped by the Military Family Nights Program in Stanhope this week to discuss how we help constituents navigate federal agencies, including military and veteran affairs. Thank you for having us! https://t.co/nDaAYJfcPy"
0,"That's right, @BillPascrell. The New Jersey delegation won't stop working to get relief for our small businesses. https://t.co/r8pEafWSdU"
0,Congratulations to @RepJBridenstine on being confirmed as the @NASA Administrator today. I look forward to working with him as he leads the agency – continuing NASA’s mission of space exploration.
0,Excellent news for Alabama. I am proud to have supported efforts to fund this project. #innovation #entrepreneurship https://t.co/wT9OZ5tfj8
0,"Thank you to all of those along the #GulfCoast for working tirelessly through the night to restore power and deal with the effects of #TSGordon. Please check here for the most up-to-date weather, flood gauge data, and power outage data: https://t.co/FcfA3rdLV3"
0,"Yesterday, I brought House Armed Services Committee (HASC) Chairman Mac Thornberry to Michigan to visit Selfridge ANGB, U.S. Army TACOM at the Detroit Arsenal, and General Dynamics Land Systems.  (1/3) https://t.co/GFCsgciW4D"
1,"I voted for legislation like the #STOPSchoolViolenceAct to support and improve school security, and will continue working with my colleagues to ensure our nation has a multi-layered approach to preventing school violence. 

https://t.co/OcHA7QfnhC https://t.co/SWAxHfD2Aa"
1,"I'm hosting a Town Hall in Wheaton on Saturday, June 29th. To RSVP click here: https://t.co/CUZIGCfQS3 https://t.co/H5gzBhSc0s"
0,"""If I were a newborn and had the choice, I would take the Government Deficit over the Climate Change any day of the week.""

https://t.co/3RyZQMP6Ba"
1,"(5/5): During my committee hearing, I focused on domestic violence victims and homelessness to bring awareness to both issues. https://t.co/9zgs7ZaBeP"
0,"22/ But as Homer Simpson says, ""In this house, we obey the laws of thermodynamics.""  I'd add economics too.  You can't separate gases without spending capital dollars and burning more fuel."
0,"In 2019, Chicago seized over 10,000 illegally possessed guns; annually, guns illegally trafficked across state lines comprise about 60% of this total. The Gun Trafficker Detection Act is poised to stem this onslaught."
0,"This is a blatant attack that prevents women from receiving necessary care. Our country should be expanding women’s access to reproductive and preventive healthcare, not taking it away."
0,"From the folks keeping our shelves stocked and cities running to our teachers, nurses, and home health aides, this pandemic has demonstrated just how much we depend on our essential workers."
0,"He is attacking #PreExistingConditions protections in court, his @HHSGov has issued countless rulings to undermine the #ACA, which has driven up health insurance costs, and now he is trying to take away health care from people that cannot afford it otherwise."
0,"Yesterday, Wells Fargo posted its first loss since the financial crisis, losing $2.4 billion last quarter. One of the biggest factors was the loans the bank made to oil and gas companies. https://t.co/WaG1PTXJuG"
0,"The reason why #healthcare costs are skyrocketing? @Morse4America's #SinglePayer #MedicareforAll socialist medicine plan eliminates competition. 

While @Morse4America is welcome to misrepresent her record, I will take exception when she misrepresents mine. 

#MariposaDebate"
0,"Today the country pays tribute to #McCain. He wasn't only an American hero, he left his mark on Washington. I talked about how I will most remember him on @FoxNews earlier

https://t.co/VWS9zI1oVV"
1,I am in total agreement with the decision to withdraw the United States from the Iran nuclear deal.  My full statement here:  https://t.co/tIEe0YjrPi
1,"I’m honored to have the endorsement and support of the Howard Jarvis Taxpayer Association I will continue working to reduce the tax burden on California families. #CA25

VOTE TUESDAY! https://t.co/dQ5ZjBbDGI"
0,Happy Valentine’s Day! I hope everyone has the chance to spend time with their special someone today. https://t.co/77KrjWb8Vh
1,"As the Chairman of the Subcommittee on Contracting &amp; the Workforce, I am committed to enabling workers to find meaningful, well-paying work to allow them to create a better future for themselves and their families. https://t.co/y9CEdhRIab"
1,"Thank you Assemblyman Tom Lackey for your endorsement, and support along the campaign trail! I look forward to continue working with you for the betterment of our communities. https://t.co/sNew7pU4di"
0,I’m demanding @Equifax's CEO brief the Senate Banking Committee on the impacts of its massive data breach. https://t.co/mk8fN9sYHd #mtpol https://t.co/Pa3CE7l1nt
0,I’m fighting every day to hold the VA accountable to Montana veterans and get them the care they’ve earned. Thank you Scott for your service and for your support in this important race. #mtpol #mtsen #letsvoteMT https://t.co/XKB0Jhdkmn
0,Use the following link to submit your questions in the discussion tab. I'll see you then. https://t.co/DckiGAvDEx
0,"Happy #NationalFarmersDay! I’m fighting every day to defend the folks who drive Montana’s number one industry forward. And shout out to the best farming partner out there, my wife Sharla. #mtpol https://t.co/1cr3HE82Pv"
0,The job of the nonpartisan special watchdog is to ensure that money—in this case $2.2 trillion taxpayer dollars—is spent responsibly and that money goes to the folks who need it. There's no time to play politics—we must get Montanans relief they need now. https://t.co/dVq2XCJx0c
0,This is what happens when you put me &amp; @SenatorHeitkamp in a room together. #SOTU https://t.co/wTxDct6Zvc
0,"I stand with women!

Tomorrow, all across the country, there will be #StopTheBans events to support a Day of Action for Abortion Rights. 

Visit https://t.co/sjX7VpiUlc to find an event near you. https://t.co/bSZLDDf8XB"
0,The time of enabling and sending dog whistles to white nationalists will be over. Our next president will lead by moral example and return and expand our human decency.
0,Seems like @HouseGOP is confessing to 50+ cases of dereliction of their duty. I think inquiring minds would want to know about these things. I want to know. https://t.co/1QchV6ydYV
1,It's deplorable that thousands are working without pay because the GOP refuses to reopen our government. I joined @DavidWestin on @BloombergTV today to discuss the latest on Day 26 of the #TrumpShutdown. https://t.co/txx9PeQ0k5
0,Replacing the Clean Power Plan with this irresponsible plan is a complete giveaway to large corporate polluters and fossil fuel special interests at the expense of American families.
